manga_id,staff_name,occupation
30023,Rumiko Takahashi,Mangaka
30023,Takashi Nagasaki,Writer
30023,Aya Shimizu,Background Artist
30023,Marc Bernabé,Translator
30023,Shigeo Kubota,Magazine Editor
30023,Verónica Calafell,Translator
30023,Ichirou Horie,Not Recorded
30023,Toshiyuki Seo,Not Recorded
30023,Simon Hammar,Translator
30023,Thomas Löwhagen,Translator
30023,Marcelo Del Greco,Editor
30023,Marcelo Del Greco,Translator
30023,Olivier Prézeau,Translator
30023,Wako Miyamoto,Translator
187427,Gap-Song Ji,Writer
187427,Seo-ssi,Writer
187427,Momong,Artist
169355,Aline Kukor,Translator
169355,Camellia Nieh,Translator
169355,Felipe Monte,Translator
169355,Phil Christie,Letterer
169355,Antje Bockel,Translator
169355,Kagetora Toono,Mangaka
169355,Takeru Hokazono,Mangaka
169355,Thiago Péres,Translator
163434,Maru Kubota,Mangaka
144944,schwinn,Mangaka
130711,Honami Shirono,Mangaka
130711,Alexis Eckerman,Letterer
130711,Emma Schumacker,Translator
124156,Azha Liang,Mangaka
124156,Azha Liang,Writer
117460,Sae-Nal Park,Writer
117460,Team Argo,Not Recorded
117460,Dong-Wook Lee,Mangaka
110804,You Shiina,Illustrator
110804,Miya Kazuki,Writer
110804,Suzuka,Mangaka
110804,Quof,Not Recorded
110804,Kieran Redgewell,Editor
110804,Nicole Roderick,Letterer
105790,Takuma Yokota,Mangaka
105790,Katsura Ise,Writer
105790,Wizards of the Coast,Not Recorded
105790,David Evelyn,Translator
103687,Ryouji Hirano,Mangaka
97865,eon,Not Recorded
96930,Kazuhiro Fujita,Mangaka
57231,Mika Yamamori,Mangaka
57231,Misato Raillard,Translator
57231,Agnès Pérez Massegú,Translator
57231,Fangxin Zhang,Translator
42471,F. Fujio Fujiko,Mangaka
30339,Eiji Nonaka,Not Recorded
30339,Dynamic Tarou,Not Recorded
194727,Mu-Hyeon Kim,Artist
194727,Eomcheongnan,Writer
188602,Yeaze,Mangaka
163400,Kumichou,Mangaka
163400,Aki Hamaji,Mangaka
163400,Aki Hamaji,Illustrator
163400,Phil Christie,Letterer
163400,John Neal,Translator
145598,Nagaru Tanigawa,Writer
145598,Noizi Itou,Illustrator
145598,Noizi Itou,Designer
145598,Paul Starr,Translator
143719,Aya Hirakawa,Mangaka
135325,doip,Writer
135325,Deung-Byeol Lee,Writer
135325,Do-Mun Do,Artist
118695,Shimo Aono,Illustrator
118695,Shimo Aono,Mangaka
118695,Inori.,Writer
118695,Hanagata,Illustrator
118695,Courtney Williams,Letterer
118695,Joshua Hardy,Translator
118695,Yongxin Lai,Translator
117918,VAN.J,Mangaka
104271,Gyeong-Chan No,Writer
104271,Hyeon-Seok Lee,Artist
104271,Douglas De Almeida,Editor
100293,Inoue,Mangaka
100293,Nicole Frasik,Translator
100293,Aila Nagamine,Letterer
100293,Josh Cole,Translator
85814,Makoto Fuugetsu,Mangaka
85814,Tappei Nagatsuki,Writer
85814,Shinichirou Ootsuka,Illustrator
85814,Shinichirou Ootsuka,Designer
85814,J. Oriol Guinovart,Translator
85814,Anthony Quintessenza,Not Recorded
85814,Jeremiah Bourque,Translator
85814,Karolina Dwornik,Translator
85814,Yoan Giraud,Not Recorded
85749,Sabu Musha,Mangaka
85749,Kurehito Misaki,Illustrator
85749,Fumiaki Maruto,Writer
83537,Rui Komatsuzaki,Not Recorded
83537,Kitayama Takekuni,Writer
82343,Shoutarou Ishinomori,Mangaka
76024,Mamare Touno,Not Recorded
76024,Kazuhiro Hara,Illustrator
76024,Shouji Masuda,Not Recorded
76024,Taylor Engel,Translator
66903,Kenji Tsuruta,Mangaka
66903,Kenji Tsuruta,Illustrator
66903,Shinji Kajio,Writer
66903,Miguel Ángel Ibáñez,Translator
66903,Géraldine Oudin,Translator
66903,Erwan Lossois,Touch-up Artist
66903,Erwan Lossois,Letterer
65003,Miki Yoshikawa,Mangaka
65003,Nadja Stutterheim,Voice Actor
65003,Nadja Stutterheim,Translator
64127,Tsutomu Satou,Writer
64127,Kana Ishida,Animator
64127,Kana Ishida,Illustrator
64127,Kazuma Miki,Editor
64127,Kazuma Miki,Writer
64127,Alice Prowse,Translator
64127,Nesrine Mezouane,Translator
46276,Asumiko Nakamura,Mangaka
42713,Kenichi Muraeda,Mangaka
39152,Moto Hagio,Mangaka
33868,Takayuki Yamaguchi,Mangaka
33868,Norio Nanjou,Writer
33868,Hiroshi Hirata,Mangaka
33868,Lídia Ivasa,Translator
33868,Gabriela Kato,Letterer
33868,Bruno Zago,Editor
176854,Haru Yatosaki,Mangaka
174501,Moyori Mori,Mangaka
170894,Un Yeo,Writer
170894,King Soda,Writer
170894,Deokpeu,Artist
152128,Gap-Song Ji,Writer
152128,Seul-Gi Park,Writer
152128,Ju-Hui O,Artist
152128,Adèle Grosperrin,Translator
150170,Chwiryong,Writer
150170,DOES,Mangaka
147468,Fujichika,Mangaka
147468,Blanche Delaborde,Translator
147468,Nuria Cimas Pita,Translator
139741,Jiehuo Wan,Writer
139741,Xu Jia,Artist
139741,MR.Zhen Zhan,Writer
136253,Yodokawa,Mangaka
136253,Elena Pizarro Lanzas,Letterer
136253,Stephen Paul,Translator
136253,Jiu Liu,Translator
135096,Son Gaepi,Artist
134255,Nemui Asada,Mangaka
134255,Jan Kuhn,Translator
128965,Green Jang,Writer
128965,Green Jang,Mangaka
128965,Flavie,Writer
122462,Teren Mikami,Writer
122462,Eku Takeshima,Mangaka
122462,Onusa Ungsriwong,Translator
122462,Harry Catlin,Translator
120537,Ningiyau,Mangaka
120537,Thomas Zimmerman,Translator
120537,Avery Hutley,Translator
120537,Millonly,Translator
120537,Aidan Clarke,Letterer
115947,Nafuse,Not Recorded
115947,Waisshu,Not Recorded
115947,cell,Not Recorded
115947,Gin,Illustrator
115947,William Varteresian,Translator
112544,Jun Mayuzuki,Mangaka
112544,Hakkou Ookuma,Editor
112544,Pascale Simon,Translator
112544,Amanda Haley,Translator
112544,Abigail Blackman,Letterer
112544,Qixin Li,Translator
105577,Yuu Saitou,Mangaka
105577,So-Hyeon Park,Translator
102043,Kaori Tsurutani,Mangaka
102043,Jocelyne Allen,Translator
102043,Géraldine Oudin,Translator
102043,Ray Steeves,Letterer
102043,Nadja Stutterheim,Voice Actor
102043,Nadja Stutterheim,Translator
102043,Miro,Translator
102043,Laura García Alarcón,Translator
100704,Gaku Kuze,Mangaka
100704,Matt Treyvaud,Translator
100704,Michael Martin,Letterer
87471,Hajime Kamoshida,Writer
87471,Hajime Kamoshida,Scriptwriter
87471,Keiji Mizoguchi,Illustrator
87471,Tsugumi Nanamiya,Mangaka
87471,Andrew Cunningham,Translator
87471,Phil Christie,Letterer
87471,Yoan Giraud,Not Recorded
86898,Petosu,Mangaka
86898,Hirofumi Yamada,Translator
86707,Fabiao De Woniu,Writer
86707,Jiang Ruo Tai,Not Recorded
86123,Teruaki Mizuno,Mangaka
86123,Yuuki Tabata,Mangaka
86123,Masayoshi Satoshou,Mangaka
86123,Asahi Sakano,Mangaka
86123,Meguko Shima,Not Recorded
86123,Taishin Uemura ,Mangaka
86123,Kouki Ishikawa,Mangaka
86123,Taylor Engel,Translator
86123,Sylvain Chollet,Translator
86123,Judith Zamora,Translator
86123,Yotaro Hayakawa,Mangaka
86123,Kazuhiro Wakao,Mangaka
86123,Shuutarou Koga,Mangaka
86123,Yuu Aoki,Mangaka
86123,Liên Vũ,Translator
86123,Solar,Not Recorded
86123,Shinobu Kasaya,Mangaka
86123,Yuu Ajina,Writer
86123,Hayato Natsukawa,Mangaka
86123,Patryk Skorupa,Translator
86123,Charmita,Not Recorded
86123,J Suhendra,Translator
86123,Diógenes Dih,Editor
86123,Diógenes Dih,Letterer
85616,Kanna Kii,Mangaka
85616,Jocelyne Allen,Translator
85616,Maite Madinabeitia,Translator
85616,Annaliese Christman,Letterer
85616,Annaliese Christman,Touch-up Artist
85616,Nan Rymer,Translator
85616,Anna Koike,Translator
85616,Vuong Ha,Translator
85475,Toshimitsu Matsubara,Mangaka
42917,Hiroyuki Takei,Mangaka
35157,Keisuke Itagaki,Mangaka
170688,Jeong-Hyeon Kim,Mangaka
170688,Li-Na Lim,Not Recorded
170688,Laura Klug,Translator
147567,Jeong-Hyeon,Writer
147567,KITROW,Artist
145160,Hajime Kamoshida,Writer
145160,Hajime Kamoshida,Scriptwriter
145160,Keiji Mizoguchi,Illustrator
145160,Andrew Cunningham,Translator
145160,Pawan Karnsomchai,Translator
142254,Wolhet,Mangaka
137280,WAN.Z,Writer
137280,Swing Bat,Not Recorded
137280,Maslow,Writer
136204,UPU,Mangaka
136204,UPU,Artist
136204,Altoran,Artist
136204,San-Cheon,Writer
136204,ZAINO,Writer
136204,Cheol-Bum,Writer
135378,Kou Narita,Mangaka
135378,Rarutori,Writer
135378,Shiabisu,Illustrator
132557,Miyata Kyogorou,Mangaka
129135,Sagan Sagan,Not Recorded
129135,Kinga Zielińska,Translator
128791,Su Li Mu,Writer
128791,Bai Meng She,Artist
128435,Jeong-Seo,Mangaka
128435,Do-Tol Hwang ,Not Recorded
127993,Seobi,Not Recorded
123201,Eiji Nagisa,Mangaka
123201,Christina Rinnerthaler,Translator
119363,Hyeon-Jun Oh,Not Recorded
119363,Jong-Seok Park,Not Recorded
118570,Pom,Mangaka
115348,Mone Sorai,Mangaka
115348,Nuria Cimas Pita,Translator
114913,Otsuji,Mangaka
114898,Azusa Banjou,Mangaka
114898,Elena Pizarro Lanzas,Letterer
114898,Miki Z,Translator
114898,Lüyin Chen,Translator
112234,Rikachi,Not Recorded
112234,Florent Faguet,Letterer
112234,Angélique Mariet,Translator
110439,Okura,Mangaka
110439,Jordan Sinnes,Translator
110439,Leo McDonagh,Translator
110439,Lor Prescott,Not Recorded
110439,Isabelle Bovey,Letterer
110439,Blanche Delaborde,Translator
110439,Dekoboko,Translator
110439,Yinting Li,Translator
110439,Lucas dos Santos Cabral,Translator
109017,Akihiro Ononaka,Mangaka
109017,Elena Pizarro Lanzas,Letterer
109017,Mikey N.,Translator
109017,Jean-Baptiste Bondis,Translator
109017,Rebecca Sze,Letterer
109017,Kimberly Martinez,Translator
107790,Junji Itou,Mangaka
107790,Osamu Dazai,Writer
107790,Jocelyne Allen,Translator
107790,Christian Biscaro,Letterer
107790,James Dashiell,Letterer
107790,Ernesto Cellie,Translator
107790,Chieko Toba,Translator
107790,Jacques Lalloz,Translator
107790,Gyeong-Hwa O,Translator
107790,Lucas dos Santos Cabral,Translator
107790,Jens Ossa,Translator
103608,Neji,Mangaka
102895,Yamada,Mangaka
100851,Yuanqi Gongchang,Not Recorded
100851,Han Xu,Not Recorded
100230,Negi Haruba,Mangaka
100230,Shintarou Kawakubo,Producer
100230,Marcey Naitou,Mangaka
100230,Antonio Valdez,Translator
100230,Judith Zamora,Translator
100230,Renata Leitão,Translator
100230,Flazzard,Translator
100230,Tanpopo Team,Translator
100230,Özlem Mete,Translator
100230,Ceren Kaplan,Translator
100230,Soizic Schoonbroodt,Not Recorded
100230,Martyna Zdonek,Translator
100230,Ruiqin Lai,Translator
97871,Bboong,Not Recorded
85198,Hiroto Yokoyama,Not Recorded
85198,Daruma Matsuura,Mangaka
85198,Doumu Kobayashi,Not Recorded
85198,Shigoto Nora,Not Recorded
85198,Gemma Tarrés,Translator
85198,Tatsu Murakoshi,Mangaka
85198,Ewa Wachol,Translator
85198,Saburou Kirigakure,Mangaka
78151,Daisuke Ashihara,Mangaka
78151,Caleb Cook,Translator
78151,Marco Franca,Not Recorded
78151,Lillian Olsen,Translator
78151,Christine Dashiell,Translator
78151,Christian Biscaro,Letterer
78151,Yuu Saitou,Magazine Editor
78151,Annaliese Christman,Letterer
78151,Annaliese Christman,Touch-up Artist
78151,Toshikazu Aizawa,Translator
78151,Michela Riminucci,Translator
78151,Sarah Tangney,Translator
78151,Mari Nishino,Translator
54464,Minoru Kawakami,Writer
54464,Satoyasu,Illustrator
40892,Shouji Gatou,Writer
40892,Douji Shiki,Illustrator
40892,Elizabeth Ellis,Translator
37630,Hiro Arikawa,Writer
37630,Kiiro Yumi,Mangaka
37630,Anne-Sophie Thevenon,Translator
37630,Anne Demars,Letterer
34658,Hiromu Arakawa,Mangaka
34658,Makoto Inoue,Writer
34018,Reiko Shimizu,Mangaka
34018,Ukato Mai,Translator
30674,Yuusei Matsui,Mangaka
30674,Hiroyuki Nakano,Producer
30674,Hiroyuki Nakano,Editor
30160,Jin Kobayashi,Mangaka
30160,Sylvain Chollet,Translator
30160,Jesús Espí,Translator
194302,Inoue,Mangaka
169904,Miyu Morishita,Mangaka
169904,Kyla Aiko,Letterer
169904,Mei Amaki,Translator
169904,Effie Colton,Not Recorded
150440,Masaoki Shindou,Mangaka
150440,Caleb Cook,Translator
150440,Sara Linsley,Letterer
150440,Kyla Aiko,Letterer
150440,Mengfang Cai,Translator
141560,Machi Suehiro,Mangaka
141560,Anne Klink,Translator
137431,Murasaki Yamada,Not Recorded
137431,Ryan Holmberg,Translator
130300,Hee-Su Hong,Not Recorded
130300,Roal,Not Recorded
130300,Yu-Ri,Mangaka
130300,Captain Pavé,Not Recorded
130300,Jonathan Martins,Not Recorded
127249,Hikaru Katsuki,Mangaka
127249,You Shiina,Illustrator
127249,Miya Kazuki,Writer
127249,Quof,Not Recorded
127249,Kieran Redgewell,Editor
127249,Nicole Roderick,Letterer
120675,Ayato Sasakura,Mangaka
114388,Sousuke Touka,Mangaka
114388,Sébastien Ludmann,Translator
114388,Studio Charon,Not Recorded
114388,Siyu Lai,Translator
113168,Kabi Nagata,Mangaka
113168,Jocelyne Allen,Translator
113168,Catherine Bouvier,Letterer
113168,Manon Debienne,Translator
113168,Nadja Stutterheim,Voice Actor
113168,Nadja Stutterheim,Translator
113168,Karis Page,Letterer
113168,Sayaka Okada,Translator
113168,Céline Olive,Not Recorded
113168,Gwen Silver,Letterer
110805,You Shiina,Illustrator
110805,Miya Kazuki,Writer
110805,Ryou Namino,Not Recorded
110805,Quof,Not Recorded
110805,Kieran Redgewell,Editor
110805,Nicole Roderick,Letterer
110530,Miyako Miyahara,Mangaka
110530,Faye Cozy,Translator
110530,Danya Shevchenko,Not Recorded
108695,Hatsuki Satou,Not Recorded
107112,Hazano Kazutake,Mangaka
107112,Hazano Kazutake,Illustrator
107112,Steven LeCroy,Not Recorded
107112,Viet Phuong Vu,Letterer
107112,Jesika Brooks,Not Recorded
107112,Xiangzhi Liao,Translator
106888,Rokuro Saitou,Not Recorded
106888,ATLUS,Not Recorded
103854,Hyang Ryu,Writer
103854,Hee Won,Artist
103180,ONE,Mangaka
103180,Felipe Monte,Translator
103180,Lasse Christiansen,Translator
97852,Tomohito Oda,Mangaka
97852,Kevin Stocker,Translator
97852,John Werry,Translator
97852,Erwan Lossois,Touch-up Artist
97852,Erwan Lossois,Letterer
97852,Eve Grandt,Not Recorded
97852,Katsumasa Ogura,Magazine Editor
97852,Hilal Öndoğan,Translator
97852,Kyla Aiko,Letterer
97852,Anne Klink,Translator
97466,Ruroo,Not Recorded
97466,Yuu Tanaka,Writer
97466,Michael Rachmat,Translator
86243,Mika Yamamori,Mangaka
86243,Taylor Engel,Translator
86243,Lys Blakeslee,Letterer
86243,Weiting Wang,Translator
85934,Fugin Miyama,Mangaka
85934,Fugin Miyama,Illustrator
85934,Kugane Maruyama,Writer
85934,so-bin,Illustrator
85934,Oshio Satoshi,Writer
85934,Andrew Cunningham,Translator
85934,Rochelle Gancio,Letterer
85934,Gabriel Álvarez Martínez,Translator
85934,Lasse Christiansen,Translator
85934,Yoan Giraud,Not Recorded
85934,Dariusz Latoś,Translator
85934,Supa,Translator
85934,Lucas dos Santos Cabral,Translator
85486,Kouhei Horikoshi,Mangaka
85486,Yuusaku Shibata,Mangaka
85486,Hirofumi Neda,Mangaka
85486,Shinachiku,Mangaka
85486,Ryou Ishiyama,Mangaka
85486,Yoco Akiyama,Mangaka
85486,Ryuu Horie,Mangaka
85486,Yuuki Kawaguchi,Mangaka
85486,Rin Matsui,Mangaka
85486,Tei Ashigaki,Mangaka
85486,Shouta Noguchi ,Mangaka
85486,Ippei Watanabe,Not Recorded
85486,Yuuki Yoshida,Mangaka
85486,Keisuke Ikeda,Mangaka
85486,Kei Monri,Mangaka
85486,Kengo Monji,Producer
85486,Lisa-Marie Pettersen Leira,Translator
85486,Caleb Cook,Translator
85486,Graciela Naguisa Kushihara,Translator
85486,Andrea Maniscalco,Translator
85486,Gandalf Bartholomäus,Translator
85486,Antje Bockel,Translator
85486,Thiago Nojiri,Translator
85486,Michela Riminucci,Translator
85486,Kagetora Toono,Mangaka
85247,Yoshiaki Sukeno,Mangaka
85247,Erubo Hijihara,Mangaka
85247,Erubo Hijihara,Illustrator
85247,Kousuke Oono,Mangaka
85247,Kento Matsuura,Mangaka
85247,Shuu Kageyama,Mangaka
85247,Junichi Tamada,Producer
85247,Kouta Tokutsu,Mangaka
85247,koppy,Mangaka
85247,Ryouta Kasai,Magazine Editor
70099,Nozomi Ousaka,Mangaka
70099,Nozomi Ousaka,Illustrator
70099,Nozomi Ousaka,Animator
70099,Torako,Not Recorded
40429,Type-Moon,Not Recorded
40429,Kinoko Nasu,Writer
40429,Tomotaka Takeuchi,Designer
40429,Tomotaka Takeuchi,Illustrator
31365,Keiko Takemiya,Mangaka
31365,Marc Bernabé,Translator
31365,Marco Franca,Not Recorded
31365,Célia Chinarro,Translator
31260,Jirou Suzuki,Mangaka
31260,Ryukishi07,Writer
31260,Alethea Nibley,Translator
31260,Athena Nibley,Translator
31260,Katarzyna Podlipska,Translator
30670,Mohiro Kitou,Mangaka
30564,Hiroya Oku,Mangaka
30564,Marc Bernabé,Translator
30564,Drik Sada,Translator
30564,Tomasz Molski,Translator
30564,Bruno Zago,Editor
30158,Shiho Inada,Mangaka
30158,Fuyumi Ono,Writer
30158,Sachio Nakamura,Not Recorded
30124,Kozue Amano,Mangaka
30124,Alethea Nibley,Translator
30124,Athena Nibley,Translator
163923,Yabako Sandrovich,Writer
163923,Maam,Mangaka
163923,Shou Kobayashi,Magazine Editor
161929,Mamita,Mangaka
161929,Elina Ishikawa,Translator
161929,Nicole Roderick,Letterer
137907,Ryouko Kui,Mangaka
129384,TAN,Not Recorded
129384,Karis Page,Letterer
125078,Yama Wayama,Mangaka
125078,Phil Christie,Letterer
125078,Leighann Harvey,Translator
125078,Yasuko Tojo,Translator
125078,Chiho Christie,Letterer
116401,Tamiki Wakaki,Mangaka
116401,Carlo Vanstiphout,Letterer
116401,Kristjan Rohde,Translator
116401,Maëva Depoilly,Translator
111406,Bboong,Not Recorded
110084,Hidebu Takahashi,Mangaka
110084,Isabelle Bovey,Letterer
110084,Alexandre Goy,Translator
110084,R. L.,Translator
109957,Nong Nong,Not Recorded
109957,Do-Yeon Sa,Writer
109710,Mai Naoi,Mangaka
109710,Katie Kimura,Translator
109710,Vi Vu,Translator
109710,Caroline Wong,Translator
109121,Akiko Takase,Animator
109121,Akiko Takase,Designer
109121,Kana Akatsuki,Writer
108919,Shio Usui,Mangaka
108919,Rina Mapa,Letterer
108919,Jenny McKeon,Translator
108919,Feining Cai,Translator
108919,Qixin Li,Translator
108919,Aleksandra Stawska,Translator
103204,Natsume Hasumi,Mangaka
103204,Kunio Ajino,Not Recorded
103204,Shiki,Writer
103204,Wan Hatipisu,Illustrator
103204,Pornphituk Phethai,Translator
101556,Nobuyuki Fukumoto,Mangaka
101335,Hajime Sawada,Mangaka
101335,Kyouchikutou,Not Recorded
100117,Shingo Adachi,Animator
100117,Shingo Adachi,Designer
100117,Noboru Kannatsuki,Illustrator
100117,Kumo Kagyuu,Writer
100117,Kento Sakaeda,Not Recorded
100117,Kevin Steinbach,Translator
100117,Bianca Pistillo,Letterer
100117,Anthony Quintessenza,Not Recorded
100080,Nekotofu,Mangaka
100080,Nekotofu,Artist
100080,Jan Ivan Concepcion,Not Recorded
100080,Devon Corwin,Translator
100080,Sarah Tilson,Not Recorded
98908,Asaya Miyanaga,Not Recorded
98908,Christine Dashiell,Translator
98908,Lys Blakeslee,Letterer
98908,Nathalie Lejeune,Translator
98617,Kimon,Mangaka
97258,Bino,Mangaka
92544,Ryukishi07,Writer
92544,Tomohi,Mangaka
92544,Tomohi,Illustrator
91616,Kazuya Konomoto,Mangaka
91616,Kazuya Konomoto,Scriptwriter
86738,Rie Oouta,Mangaka
71769,Kyouko Okazaki,Mangaka
71769,Víctor Illera,Translator
60779,Sumomo Yumeka,Mangaka
60779,Adrià Saborido,Translator
60779,Giang Huong,Translator
49594,Shoko Hidaka,Mangaka
43290,Usamaru Furuya,Mangaka
43290,Osamu Dazai,Writer
41652,Tadatoshi Fujimaki,Mangaka
41652,Ichirou Takahashi,Not Recorded
41652,Shouta Sakaki,Mangaka
41652,Kawada,Mangaka
41652,Atsushi Namikiri,Mangaka
41652,Kento Terasaka,Mangaka
41652,Kouhei Oonishi,Producer
41652,Yuki Aonuma,Not Recorded
41652,Kengo Monji,Producer
41652,Caleb Cook,Translator
41652,Yuu Saitou,Magazine Editor
41652,Lídia Ivasa,Translator
41652,Takao Shimazaki,Not Recorded
41652,Kazuki Kitashima,Mangaka
41652,Kazuki Kitashima,Director
41652,Bruno Zago,Editor
41652,Takeru Isaka,Magazine Editor
38571,Gou Nagai,Mangaka
38571,Ken Ishikawa,Mangaka
34368,Yuyuko Takemiya,Writer
34368,Yasu,Illustrator
34368,Yasu,Mangaka
34368,Zekkyou,Not Recorded
34368,Adrienne Beck,Translator
34368,Roland Amago,Letterer
34368,Dariusz Latoś,Translator
34368,Patryk Skorupa,Translator
34368,Paulina Ślusarczyk-Bryła,Translator
30054,Kazuki Takahashi,Mangaka
30054,Kazuki Takahashi,Illustrator
30054,Akira Itou,Mangaka
30054,Akira Itou,Illustrator
30054,Masashi Satou,Not Recorded
30054,Naoyuki Kageyama,Mangaka
30054,Yoshihisa Heishi,Producer
30054,Akihiro Tomonaga,Not Recorded
30054,Annette Nordheim,Translator
30054,José Carlos Assumpção,Not Recorded
30054,Arnaldo Oka,Translator
30054,Ayako Koike,Translator
30054,Magnus Johansson,Translator
30054,Janne Lund,Translator
30054,Marcelo Del Greco,Editor
30054,Marcelo Del Greco,Translator
30047,Akira Amano,Not Recorded
30047,Shou Aimoto,Mangaka
30047,KAITO,Mangaka
30047,Ren Saizaki,Not Recorded
30047,Kenji Sakaki,Mangaka
30047,Shion Mizuki,Not Recorded
30047,Marc Bernabé,Translator
30047,Felipe Monte,Translator
30047,Beth Kodama,Translator
30047,Beth Kodama,Illustrator
30047,Beth Kodama,Writer
30047,Dirce Miyamura,Not Recorded
30047,Jesús Espí,Translator
30047,Diego Rodeguero,Not Recorded
30047,Karolina Dwornik,Translator
30047,Yifeng Zhang,Translator
30047,Bruno Zago,Editor
164599,Lemon Gaeguri,Writer
164599,DOYOSAY,Writer
164599,Ajin,Artist
163408,Su-Jin,Mangaka
155583,hitomi,Not Recorded
142287,Tian Ming Fan Pai,Not Recorded
142287,Liu Mang,Not Recorded
142287,Mu Tou Ren,Not Recorded
136611,Natsumi Ito,Mangaka
136611,Rina Mapa,Letterer
136611,Angélique Mariet,Translator
136611,Samuel Messner,Translator
136611,Florian Monnier,Not Recorded
131822,Kenjirou Hata,Mangaka
124885,Mito,Mangaka
124885,Rina Mapa,Letterer
124885,Jan Cash,Translator
121054,Hidenori Kusaka,Writer
121054,Satoshi Yamamoto,Not Recorded
121054,Mato,Not Recorded
121054,Fernando Mucioli,Voice Actor
121054,Kaori Inoue,Translator
121054,Diógenes Dih,Editor
121054,Diógenes Dih,Letterer
117540,Ppongttamatseukeuryuba,Not Recorded
117540,Blue Canna,Artist
117540,Yeolmae,Not Recorded
117540,Lya Mayahi,Translator
112690,Yuruco Tsuyuki,Mangaka
111212,Kirihito Ayamura,Not Recorded
111212,Nafuse,Not Recorded
111212,Waisshu,Not Recorded
111212,cell,Not Recorded
111212,Gin,Illustrator
107518,Gom-guk,Not Recorded
107518,Il-Hwang,Not Recorded
105307,Kiyomi Sugishita,Not Recorded
105307,Satoko Fujimoto,Translator
105307,Anne Demars,Letterer
99737,Sora Mizuki,Mangaka
99737,Meihua Wu,Translator
99737,Shanshan Wang,Translator
86742,Abi Umeda,Mangaka
86742,Luise Steggewentz,Translator
86742,Óscar Tejero,Translator
86742,Hinoko,Not Recorded
86742,Karine Rupp-Stanko,Translator
69291,Minami Mizuno,Mangaka
69291,Rui Hase,Not Recorded
69291,Anna-Maria Puto-Kaczmarek,Translator
69291,Sara Manasterska,Translator
49266,Isaku Natsume,Mangaka
45104,Shiro Amano,Mangaka
45104,Shiro Amano,Designer
45104,Tetsuya Nomura,Illustrator
45104,Maite Madinabeitia,Translator
38557,Kiichi Hotta,Mangaka
38557,Jiahui Xiao,Translator
38144,Suu Minazuki,Mangaka
37749,Izumi Tsubaki,Mangaka
37749,Mengfang Cai,Translator
31802,Yoko Kamio,Mangaka
30736,In-Wan Yun,Writer
30736,Kyeong-Il Yang,Artist
181313,Dakto,Mangaka
150836,sayren,Writer
150836,Tana,Writer
150836,WAG,Artist
142568,Taizan 5,Mangaka
142568,Kai Kyou,Letterer
142568,Gandalf Bartholomäus,Translator
142568,Erwan Lossois,Touch-up Artist
142568,Erwan Lossois,Letterer
142568,Manon Debienne,Translator
142568,Sayaka Okada,Translator
142568,Licheng Wu,Translator
139540,Touryuumon Takeda,Mangaka
139540,Jason Moses,Translator
139540,Chi Bui,Not Recorded
138847,Adèle Houssin,Letterer
138847,Agri Uma,Mangaka
138847,Essia Mokdad,Translator
138577,Sumi Eno,Mangaka
138577,Lasse Christiansen,Translator
133038,Ga-Rin,Mangaka
133038,KEN,Writer
127008,Hinoki Kino,Not Recorded
127008,Wan Hatipisu,Illustrator
127008,Touko Amekawa,Writer
127008,JM Itomi Crandall,Translator
127008,JM Itomi Crandall,Letterer
127008,Hana Allen,Translator
114671,Tsukiko,Mangaka
114671,Jin Nanami,Not Recorded
106098,Ellianyang,Writer
106098,YumYum,Not Recorded
105688,Mika,Mangaka
105688,Jan Cash,Translator
105688,Alexis Eckerman,Letterer
105688,Anchasa Saksrisakul,Translator
105263,Q Hayashida,Mangaka
105263,Daniel Komen,Translator
105263,Phil Christie,Letterer
105263,Sascha Mandler,Translator
105097,Tomoki Izumi,Mangaka
105097,Hiromu Nagase,Mangaka
105097,Alexis Eckerman,Letterer
105097,Leighann Harvey,Translator
105097,Ryou Sugiura,Mangaka
105097,Anna-Maria Puto-Kaczmarek,Translator
104664,Eiichirou Oda,Mangaka
104664,Tatsuya Hamazaki,Writer
104664,Shou Hinata,Writer
101521,Mutsumi Okubashi,Not Recorded
101521,Kanata Yanagino,Writer
101521,Kususaga Rin,Not Recorded
101521,Brandon Bovia,Letterer
101521,Richard Brown,Letterer
101521,Sasha McGlynn,Not Recorded
101521,Anna Piechowiak,Translator
97812,Naoshi Komi,Mangaka
86300,Fumita Yanagida,Mangaka
86300,Carolina Hernández Mendoza,Letterer
86300,Wesley O'Donnell,Translator
86300,Jennifer O'Donnell,Translator
85395,Miyuki Mitsubachi,Mangaka
85395,Alethea Nibley,Translator
85395,Lys Blakeslee,Letterer
85395,Athena Nibley,Translator
56441,Akira Ishida,Mangaka
56441,Akira Ishida,Illustrator
56441,Mamare Touno,Not Recorded
56441,toi8,Illustrator
46668,Makoto Raiku,Mangaka
46668,Stephen Paul,Translator
35255,Kyousuke Motomi,Mangaka
33102,Milk Morinaga,Mangaka
33102,Marzia Prestigiacomo,Translator
31067,Fuyumi Souryou,Mangaka
31067,Sébastien Ludmann,Translator
31067,Luca Toma,Translator
173343,Tetsuo Ideuchi,Mangaka
173343,Kuwahali,Writer
173343,Kuwahali,Mangaka
173343,Catherine Delage,Translator
173343,Maya Ejiri,Mangaka
160454,Hae-Ma Kim,Writer
160454,Go-Gwang,Writer
